year_birth,age,education,marital_status,income,kidhome,teenhome,dt_customer,customer_since_years,column1,unnamed:_0,recency,mntwines,mntfruits,mntmeatproducts,mntfishproducts,mntsweetproducts,mntgoldprods,numdealspurchases,numwebpurchases,numcatalogpurchases,numstorepurchases,numwebvisitsmonth,acceptedcmp3,acceptedcmp4,acceptedcmp5,acceptedcmp1,acceptedcmp2,complain,z_costcontact,z_revenue,response
1973,52,Graduation,Married,25410,1,0,31-08-2013,11,2478,1939,48,2,2,4,13,13,4,1,1,0,4,4,0,0,0,0,0,0,3,11,0
1984,41,Phd,Married,73356,0,0,06-02-2014,11,1139,1940,56,1050,14,322,0,14,112,1,5,11,5,2,1,0,1,1,0,0,3,11,1
1950,75,Graduation,Together,28320,0,1,14-01-2013,12,5138,1941,68,19,1,14,3,2,4,1,1,0,3,8,0,0,0,0,0,0,3,11,0
1977,48,Graduation,Single,23763,1,0,07-08-2012,12,5393,1942,64,22,0,6,6,2,6,1,1,0,3,7,0,0,0,0,0,0,3,11,0
1984,41,Graduation,Married,72570,0,0,25-04-2014,10,10413,1943,67,274,83,216,151,141,224,1,4,6,12,1,0,0,0,0,0,0,3,11,0
1976,49,Master,Married,34529,1,0,14-09-2012,12,5015,1944,94,68,6,38,3,6,41,2,2,2,3,7,0,0,0,0,0,0,3,11,0
1951,74,Graduation,Widow,70792,0,0,06-02-2013,12,10868,1945,82,344,45,654,104,11,114,2,3,4,10,3,0,0,0,0,0,0,3,11,0
1982,43,Graduation,Married,63211,0,0,02-11-2012,12,10676,1946,3,145,193,459,205,26,145,2,3,8,7,2,0,0,0,0,0,0,3,11,1
1974,51,Master,Married,83891,0,1,20-06-2014,10,2495,1947,24,217,38,350,111,85,15,1,4,7,10,1,0,0,0,0,0,0,3,11,0
1968,57,Graduation,Single,36065,1,1,31-03-2013,12,7842,1948,54,18,7,34,10,2,3,3,3,0,3,8,0,0,0,0,0,0,3,11,0
1954,71,Graduation,Together,39898,0,1,12-02-2013,12,9955,1949,20,69,8,26,12,7,12,2,3,0,4,7,0,0,0,0,0,0,3,11,0
1940,85,Phd,Single,51141,0,0,08-07-2013,11,6663,1950,96,144,0,7,0,0,6,1,3,1,4,5,0,0,0,0,0,0,3,11,0
1976,49,Graduation,Married,56939,0,1,18-09-2013,11,2162,1951,19,256,34,103,90,29,49,2,3,3,10,3,0,0,0,0,0,0,3,11,0
1951,74,Graduation,Single,80872,0,0,12-05-2014,10,3434,1952,60,483,72,567,94,12,108,1,4,4,10,1,0,0,0,0,0,0,3,11,0
1976,49,Phd,Together,72335,0,0,13-08-2012,12,7919,1953,2,1285,105,653,28,21,0,1,10,4,8,8,0,0,0,0,0,0,3,11,1
1964,61,Phd,Single,61798,0,0,23-11-2013,11,5626,1954,13,338,4,89,11,8,13,1,4,2,9,4,0,0,0,0,0,0,3,11,0
1950,75,Phd,Widow,76842,0,0,03-05-2014,10,6428,1955,37,605,10,345,84,54,32,1,1,8,7,0,0,0,0,0,0,0,3,11,0
1976,49,Graduation,Together,29478,1,0,17-01-2014,11,8514,1956,59,8,0,7,3,1,1,1,1,0,3,6,0,0,0,0,0,0,3,11,0
1956,69,Graduation,Single,46998,0,1,22-10-2012,12,10448,1957,55,172,41,86,45,6,27,5,5,3,5,7,1,0,0,0,0,0,3,11,0
1990,35,Graduation,Single,96843,0,0,23-04-2013,11,2109,1958,60,448,71,951,40,17,17,1,6,11,10,2,0,0,1,0,0,0,3,11,1
1950,75,Phd,Widow,56551,1,1,07-05-2014,10,7530,1959,48,67,4,32,17,2,16,3,2,1,4,4,0,0,0,0,0,0,3,11,0
1965,60,Master,Married,70053,0,1,03-07-2013,11,8925,1960,38,512,53,98,81,179,89,3,8,5,10,5,0,0,0,0,0,0,3,11,0
1962,63,Phd,Widow,71670,0,0,09-07-2013,11,3009,1961,8,1462,16,128,0,0,160,1,5,3,6,6,0,1,1,0,1,0,3,11,1
1978,47,Graduation,Married,44359,1,1,17-06-2014,10,6355,1962,19,20,0,14,7,3,1,3,2,0,4,3,0,0,0,0,0,0,3,11,0
1952,73,Graduation,Single,40887,1,1,06-05-2013,11,3517,1963,32,50,4,44,10,10,43,3,3,1,3,9,0,0,0,0,0,0,3,11,1
1966,59,Graduation,Divorced,48877,0,1,05-01-2014,11,1158,1964,27,102,1,15,2,0,24,1,3,0,4,7,0,0,0,0,0,0,3,11,0
1947,78,Graduation,Together,74485,0,0,24-08-2013,11,6203,1965,58,499,149,815,173,49,49,1,6,7,12,3,0,0,0,0,0,0,3,11,0
1972,53,Graduation,Together,64474,0,1,22-10-2013,11,7165,1966,59,381,35,172,56,86,93,2,8,2,10,5,0,0,0,0,0,0,3,11,0
1963,62,Graduation,Together,77226,0,1,28-02-2014,11,3595,1967,29,631,43,239,128,76,21,2,6,8,12,3,0,0,0,0,0,0,3,11,0
1949,76,Graduation,Widow,72643,0,0,27-02-2013,12,8537,1968,60,526,80,553,123,94,53,1,3,10,7,2,0,0,0,1,0,0,3,11,1
1978,47,Master,Together,85738,0,0,23-01-2014,11,4331,1969,41,913,26,376,17,26,13,1,3,6,11,1,0,1,1,0,0,0,3,11,0
1966,59,Graduation,Divorced,55686,0,1,14-02-2013,12,6281,1970,27,673,0,199,37,47,26,2,6,3,5,4,1,0,0,0,0,0,3,11,0
1983,42,Graduation,Single,39062,1,0,25-03-2014,11,4338,1971,28,23,0,9,0,0,12,1,1,0,3,4,1,0,0,0,0,0,3,11,0
1971,54,Graduation,Together,34600,1,1,01-01-2013,12,2452,1972,8,199,33,60,8,3,15,5,5,2,5,8,0,0,0,0,0,0,3,11,1
1975,50,Graduation,Married,40794,0,1,07-04-2013,12,9507,1973,18,261,23,73,4,23,50,2,6,3,5,7,0,0,0,0,0,0,3,11,0
1971,54,2N Cycle,Married,54690,1,1,07-11-2013,11,8360,1974,76,111,16,37,7,9,18,3,3,1,5,3,0,0,0,0,0,0,3,11,0
1969,56,Graduation,Married,4428,0,1,05-10-2013,11,10311,1975,0,16,4,12,2,4,321,0,25,0,0,1,0,0,0,0,0,0,3,11,0
1963,62,2N Cycle,Married,32632,0,0,02-08-2012,12,5117,1976,32,63,151,137,153,19,53,2,4,4,8,5,0,0,0,0,0,0,3,11,0
1968,57,Phd,Single,38236,1,1,20-09-2013,11,4867,1977,2,58,0,18,2,0,10,4,3,0,4,7,0,0,0,0,0,0,3,11,0
1979,46,Graduation,Married,36781,1,0,10-04-2014,11,9289,1978,16,29,1,17,0,3,13,1,2,1,2,8,0,0,0,0,0,0,3,11,1
1984,41,Master,Single,31385,1,0,05-12-2012,12,10913,1979,56,3,2,12,0,1,9,1,1,0,2,8,1,0,0,0,0,0,3,11,1
1984,41,Graduation,Married,24570,1,0,27-02-2013,12,3032,1980,97,28,34,62,11,14,44,3,4,0,4,9,0,0,0,0,0,0,3,11,0
1974,51,Phd,Divorced,25509,1,0,18-09-2012,12,8524,1981,15,40,3,30,10,7,11,3,3,0,3,9,0,0,0,0,0,0,3,11,1
1951,74,Graduation,Married,94642,0,0,12-02-2014,11,3334,1982,35,879,143,797,106,143,143,0,5,7,9,1,0,0,1,1,0,0,3,11,0
1962,63,Master,Married,58646,0,1,10-06-2013,11,4470,1983,3,62,1,44,6,5,22,1,2,1,4,4,0,0,0,0,0,0,3,11,0
1975,50,Graduation,Single,53201,1,1,12-02-2013,12,1406,1984,49,280,7,81,20,0,27,8,6,3,5,7,0,0,0,0,0,0,3,11,0
1957,68,Graduation,Together,21994,0,1,24-12-2012,12,8619,1985,4,9,0,6,3,1,3,1,0,0,3,5,0,0,0,0,0,0,3,11,0
1978,47,Graduation,Married,57113,1,1,06-02-2013,12,10821,1986,45,182,4,33,0,2,42,6,4,1,5,7,0,0,0,0,0,0,3,11,0
1991,34,Graduation,Married,51373,0,0,22-06-2013,11,4552,1987,37,83,2,101,64,26,117,1,3,5,3,4,0,0,0,0,0,0,3,11,0
1986,39,Graduation,Married,23477,1,0,21-10-2013,11,898,1988,39,38,15,54,3,8,29,3,3,0,4,8,0,0,0,0,0,0,3,11,0
1956,69,Graduation,Married,58116,0,1,13-04-2014,10,9797,1989,38,228,19,130,4,11,51,2,3,3,8,2,0,0,0,0,0,0,3,11,0
1963,62,Phd,Divorced,72968,0,0,16-12-2013,11,10949,1990,8,1092,37,592,145,37,55,1,5,5,8,3,0,0,0,1,0,0,3,11,1
1971,54,Master,Married,39791,0,1,28-03-2013,12,8212,1991,89,85,15,27,13,13,21,2,3,1,4,7,0,0,0,0,0,0,3,11,0
1947,78,Master,Single,91712,0,0,17-10-2013,11,6248,1992,47,1276,24,746,94,29,48,0,9,7,11,3,0,0,1,0,0,0,3,11,1
1958,67,Graduation,Single,94472,0,1,03-04-2014,11,10164,1993,75,1017,33,417,108,100,16,1,5,5,5,5,0,1,1,0,0,0,3,11,0
1960,65,Graduation,Together,13672,1,1,17-04-2013,11,4547,1994,86,6,2,9,2,1,5,2,1,0,3,8,0,0,0,0,0,0,3,11,0
1980,45,2N Cycle,Married,96547,0,0,23-05-2014,10,6815,1995,4,448,21,125,52,101,62,0,7,6,8,2,1,0,1,1,0,0,3,11,1
1975,50,Graduation,Married,79205,0,0,29-08-2012,12,4122,1996,73,504,23,117,179,28,44,1,6,5,4,4,0,0,0,1,0,0,3,11,1
1975,50,Phd,Together,56559,0,1,25-12-2012,12,10841,1997,46,226,22,133,41,31,31,3,4,3,8,4,0,0,0,0,0,0,3,11,0
1973,52,Phd,Married,32644,1,0,16-01-2013,12,5370,1998,38,239,3,141,0,7,23,4,7,1,6,8,1,0,0,0,0,0,3,11,0
1980,45,2N Cycle,Single,67506,0,1,02-01-2014,11,176,1999,73,90,38,67,33,36,67,1,4,1,6,3,0,0,0,0,0,0,3,11,0
1970,55,Graduation,Single,24206,1,0,08-03-2013,12,4860,2000,66,7,2,8,3,2,3,1,1,0,3,6,0,0,0,0,0,0,3,11,0
1967,58,Phd,Divorced,28420,1,0,24-12-2013,11,10757,2001,36,4,2,5,2,0,0,1,1,0,2,6,0,0,0,0,0,0,3,11,0
1970,55,Graduation,Married,22979,1,0,06-09-2012,12,4023,2002,29,16,17,19,20,21,22,3,3,2,2,8,0,0,0,0,0,0,3,11,1
1966,59,Graduation,Single,33279,0,0,12-06-2014,10,6679,2003,29,10,3,3,0,0,0,1,0,0,3,3,0,0,0,0,0,0,3,11,0
1972,53,Master,Single,46423,1,1,18-09-2013,11,9923,2004,6,68,0,16,0,0,8,3,2,0,4,7,0,0,0,0,0,0,3,11,0
1977,48,Graduation,Married,30368,0,1,07-11-2013,11,7181,2005,97,35,0,13,2,0,2,2,2,0,3,8,0,0,0,0,0,0,3,11,0
1970,55,Graduation,Married,63684,0,1,26-11-2012,12,3599,2006,61,575,80,428,208,93,80,3,8,4,8,5,0,0,0,0,0,0,3,11,0
1964,61,Graduation,Divorced,41638,0,1,13-02-2013,12,405,2007,68,315,0,31,4,0,91,4,5,5,3,8,1,0,0,0,0,0,3,11,0
1959,66,Phd,Divorced,68805,0,1,17-09-2013,11,6870,2008,73,182,2,49,17,13,20,1,3,1,7,2,0,0,0,0,0,0,3,11,0
1966,59,Phd,Together,65814,0,1,02-03-2014,11,832,2009,90,561,14,113,10,14,35,3,8,2,10,5,0,0,0,0,0,0,3,11,0
1958,67,Graduation,Divorced,71964,0,0,20-05-2013,11,2002,2010,81,587,51,932,180,34,86,1,5,6,5,3,0,0,0,0,0,0,3,11,0
1986,39,Graduation,Single,39146,1,0,14-02-2013,12,3657,2011,1,94,1,33,13,12,12,3,4,0,4,8,0,0,0,0,0,0,3,11,0
1977,48,Graduation,Together,96876,0,0,06-08-2013,11,500,2012,79,908,43,735,40,194,21,1,7,7,9,2,0,1,1,1,0,0,3,11,1
1981,44,Basic,Married,34445,0,0,27-01-2013,12,1951,2013,92,228,122,122,208,129,30,6,11,2,8,9,0,0,0,0,0,0,3,11,0
1958,67,Graduation,Single,68281,0,0,07-08-2012,12,3262,2014,31,995,112,417,42,48,41,1,2,9,13,5,0,0,0,0,0,0,3,11,1
1975,50,2N Cycle,Married,37284,1,1,29-03-2013,12,4102,2015,46,11,1,2,2,1,6,1,0,0,3,6,0,0,0,0,0,0,3,11,0
1983,42,Graduation,Married,36790,0,0,01-03-2013,12,7042,2016,14,3,3,14,15,21,10,1,2,1,2,9,0,0,0,0,0,0,3,11,1
1967,58,Graduation,Together,27943,1,1,15-04-2013,11,10598,2017,89,12,1,16,4,1,3,3,2,0,3,8,0,0,0,0,0,0,3,11,0
1951,74,Graduation,Divorced,22263,1,1,30-03-2014,11,255,2018,31,17,0,2,0,0,2,2,1,0,3,6,0,0,0,0,0,1,3,11,0
1972,53,Graduation,Together,30261,1,2,25-09-2012,12,2375,2019,75,8,0,5,0,3,6,1,0,0,3,8,0,0,0,0,0,0,3,11,0
1978,47,Graduation,Together,28587,1,0,12-02-2014,11,9829,2020,42,22,4,17,12,10,13,3,2,0,4,6,0,0,0,0,0,0,3,11,0
1982,43,Master,Married,43815,1,0,05-04-2013,12,6214,2021,53,14,10,29,4,7,15,1,2,0,3,6,0,0,0,0,0,0,3,11,0
1956,69,Graduation,Married,48195,1,1,21-01-2014,11,4954,2022,53,106,27,68,52,7,5,6,4,2,5,6,0,0,0,0,0,0,3,11,0
1952,73,Master,Married,77027,0,1,05-02-2014,11,7861,2023,23,820,57,242,45,0,11,2,8,3,6,4,0,0,0,0,0,0,3,11,0
1965,60,Phd,Married,71322,0,1,16-02-2013,12,4837,2024,57,753,43,226,69,10,204,2,8,5,13,4,0,0,0,0,0,0,3,11,0
1979,46,Master,Married,32765,1,0,23-02-2014,11,9423,2025,49,13,3,17,7,3,3,2,2,0,4,5,0,0,0,0,0,0,3,11,0
1965,60,Graduation,Together,29672,1,1,12-03-2013,12,4198,2026,6,9,1,3,0,4,8,1,0,0,3,6,0,0,0,0,0,0,3,11,0
1953,72,Graduation,Divorced,23272,0,0,17-10-2013,11,153,2027,29,19,3,6,4,2,12,1,1,0,3,4,0,0,0,0,0,0,3,11,0
1949,76,Master,Together,49912,0,1,07-09-2012,12,9323,2028,5,520,8,223,32,49,42,4,10,5,7,8,1,0,0,0,0,0,3,11,1
1985,40,2N Cycle,Together,7500,1,0,01-08-2012,12,10001,2029,98,5,17,17,13,14,34,4,2,1,3,9,0,0,0,0,0,0,3,11,0
1947,78,Phd,Widow,68117,0,1,10-03-2013,12,3945,2030,80,618,44,215,0,17,36,2,11,8,4,6,1,0,0,0,0,0,3,11,1
1955,70,Graduation,Married,67225,0,1,26-11-2013,11,3799,2031,4,315,35,322,46,7,143,3,7,2,11,5,0,0,0,0,0,0,3,11,0
1976,49,Graduation,Married,17649,1,0,12-11-2013,11,8625,2032,70,15,1,23,0,5,1,3,3,0,3,8,0,0,0,0,0,0,3,11,0
1975,50,Graduation,Together,55914,0,1,29-04-2013,11,3491,2033,32,384,60,364,119,101,232,4,11,6,8,7,0,0,0,0,0,0,3,11,0
1984,41,Graduation,Married,40059,1,0,28-09-2013,11,983,2034,82,110,29,92,28,10,145,1,6,2,3,8,1,0,0,0,0,0,3,11,0
1950,75,Graduation,Together,60905,0,1,05-12-2013,11,9119,2035,27,208,17,76,36,17,38,2,3,3,7,2,0,0,0,0,0,0,3,11,0
1977,48,Graduation,Married,75330,1,1,04-10-2012,12,4786,2036,94,555,82,257,93,61,61,4,10,3,12,6,0,0,0,0,0,0,3,11,0
1951,74,Graduation,Single,60689,0,1,01-06-2013,11,5872,2037,23,240,90,216,63,6,24,4,4,4,10,3,0,0,0,0,0,0,3,11,0
1984,41,Graduation,Married,38680,1,0,28-03-2013,12,6568,2038,97,11,0,36,15,5,12,1,2,0,3,7,0,0,0,0,0,0,3,11,0
1982,43,Graduation,Together,61416,0,0,08-02-2013,12,5628,2039,25,848,154,323,201,61,78,1,10,3,10,6,1,0,0,0,0,0,3,11,0
1991,34,Graduation,Single,49767,0,0,02-05-2013,11,5631,2040,92,202,47,197,55,42,149,1,5,4,8,4,0,0,0,0,0,0,3,11,0
1970,55,Graduation,Single,83273,1,2,25-09-2012,12,4974,2041,98,433,89,650,16,102,102,10,4,6,9,7,0,0,0,0,0,0,3,11,0
1981,44,Graduation,Married,29009,1,0,29-11-2013,11,8416,2042,19,6,6,15,10,5,2,2,2,0,3,6,0,0,0,0,0,0,3,11,0
1979,46,Master,Married,45057,1,0,01-12-2013,11,5454,2043,80,37,0,7,3,0,3,1,2,0,3,5,0,0,0,0,0,0,3,11,0
1971,54,Graduation,Married,37150,1,0,11-09-2012,12,4095,2044,80,167,37,64,49,34,116,8,4,3,6,7,0,0,0,0,0,0,3,11,0
1970,55,Graduation,Single,43020,1,0,30-11-2013,11,5474,2045,79,45,7,99,4,25,43,3,4,1,4,6,0,0,0,0,0,0,3,11,0
1959,66,Graduation,Married,53154,0,1,09-06-2014,10,4268,2046,50,129,0,21,0,1,7,1,3,1,4,4,0,0,0,0,0,0,3,11,0
1973,52,Graduation,Married,65308,0,0,11-09-2013,11,10701,2047,60,713,0,264,120,80,34,1,7,8,12,4,0,0,1,1,0,0,3,11,0
1970,55,Graduation,Single,76467,1,0,17-08-2012,12,3507,2048,44,676,161,426,210,44,58,2,2,5,5,6,0,0,0,0,0,0,3,11,1
1947,78,2N Cycle,Married,81044,0,0,27-12-2013,11,2079,2049,0,450,26,535,73,98,26,1,5,6,10,1,0,0,0,0,0,0,3,11,0
1951,74,Graduation,Married,32871,1,1,09-03-2013,12,626,2050,28,22,2,12,0,2,5,1,1,0,3,4,0,0,0,0,0,0,3,11,0
1975,50,Graduation,Single,55801,1,1,22-09-2013,11,4426,2051,35,367,4,51,6,4,95,6,7,2,6,7,0,0,0,1,0,0,3,11,0
1959,66,Graduation,Widow,76320,0,1,22-06-2014,10,2591,2052,49,526,35,214,69,53,35,2,6,3,4,2,0,0,0,0,0,0,3,11,0
1955,70,Master,Single,36927,1,1,02-06-2014,10,10509,2053,46,51,0,16,0,0,4,2,3,0,3,8,0,0,0,0,0,0,3,11,0
1953,72,Graduation,Together,48794,1,1,26-06-2014,10,6382,2054,97,25,0,11,3,0,15,1,1,0,3,4,0,0,0,0,0,0,3,11,0
1965,60,Graduation,Single,23478,0,0,19-03-2013,12,6673,2055,51,28,6,27,12,17,39,1,3,0,3,8,0,0,0,0,0,0,3,11,0
1973,52,Graduation,Divorced,71128,1,0,06-10-2012,12,7441,2056,80,958,159,447,20,0,31,3,2,10,12,7,0,0,0,0,0,0,3,11,0
1976,49,Phd,Divorced,70179,0,1,21-07-2013,11,1071,2057,10,532,88,168,69,44,133,3,7,3,13,5,0,0,0,0,0,0,3,11,0
1950,75,Graduation,Married,59462,0,1,05-01-2013,12,10061,2058,29,724,17,143,0,8,196,2,9,2,12,7,0,0,0,0,0,0,3,11,0
1969,56,Master,Together,unknown,1,1,18-05-2013,11,7187,2059,52,375,42,48,94,66,96,7,4,10,4,3,0,0,0,0,0,0,3,11,0
1969,56,Graduation,Together,38361,1,0,27-12-2013,11,8775,2060,74,39,0,56,20,8,14,3,3,1,3,7,0,0,0,0,0,0,3,11,0
1981,44,Phd,Single,unknown,1,0,31-05-2013,11,1612,2061,82,23,0,15,0,2,7,2,3,0,3,6,0,0,0,0,0,0,3,11,0
1982,43,Phd,Together,70038,0,0,25-10-2013,11,2345,2062,54,587,54,348,71,54,130,1,4,4,8,2,0,0,0,0,0,0,3,11,0
1978,47,Graduation,Together,42554,1,1,12-01-2013,12,322,2063,93,29,1,11,0,0,0,2,2,0,3,4,0,0,0,0,0,0,3,11,0
1974,51,Graduation,Married,67445,0,1,12-08-2012,12,10897,2064,63,757,80,217,29,80,11,5,9,6,12,6,0,0,0,0,0,0,3,11,0
1951,74,Graduation,Widow,67046,0,1,06-01-2013,12,123,2065,92,544,35,133,23,151,107,2,4,5,4,2,0,0,0,0,0,0,3,11,0
1948,77,Graduation,Married,42192,0,0,06-09-2013,11,6103,2066,40,40,15,15,17,6,7,1,2,1,3,4,0,0,0,0,0,0,3,11,0
1952,73,Phd,Married,77610,0,1,29-10-2012,12,7899,2067,70,1245,33,332,21,33,16,2,4,7,4,7,0,0,0,0,0,0,3,11,0
1984,41,Graduation,Married,31761,1,0,05-04-2014,11,10500,2068,96,19,1,20,16,14,28,2,3,0,4,5,0,0,0,0,0,0,3,11,0
1979,46,Graduation,Together,34350,1,0,19-10-2013,11,1655,2069,81,16,3,15,2,1,11,1,1,0,3,7,0,0,0,0,0,0,3,11,0
1949,76,Graduation,Together,54591,0,1,05-08-2013,11,2406,2070,63,376,4,94,12,9,24,3,6,2,8,5,0,0,0,0,0,0,3,11,0
1956,69,Graduation,Married,71866,0,1,25-12-2013,11,2712,2071,85,184,178,178,103,39,33,1,6,3,10,3,0,0,0,0,0,0,3,11,0
1969,56,Graduation,Married,25293,1,0,15-09-2013,11,5517,2072,51,15,0,11,0,2,9,1,1,1,2,8,0,0,0,0,0,0,3,11,0
1987,38,Phd,Single,42000,0,0,10-01-2013,12,10643,2073,23,124,83,267,85,59,35,2,5,2,11,5,0,0,0,0,0,0,3,11,1
1983,42,Graduation,Married,69520,0,0,07-07-2013,11,2254,2074,95,627,120,414,121,80,93,1,9,6,5,5,0,0,0,0,0,0,3,11,0
1970,55,Graduation,Divorced,64713,1,0,07-02-2014,11,10281,2075,11,180,60,241,13,54,54,2,5,5,7,4,0,0,0,0,0,0,3,11,1
1977,48,Master,Married,27889,1,0,05-07-2013,11,6958,2076,42,14,0,4,0,0,8,1,1,1,2,6,0,0,0,0,0,0,3,11,0
1960,65,Basic,Widow,22123,0,0,27-03-2014,11,954,2077,77,3,3,24,34,7,31,1,2,1,3,5,0,0,0,0,0,0,3,11,0
1971,54,Graduation,Married,unknown,1,1,03-03-2013,12,5079,2078,82,71,1,16,0,0,9,4,2,1,3,8,0,0,0,0,0,0,3,11,0
1954,71,Master,Together,unknown,0,1,23-06-2013,11,10339,2079,83,161,0,22,0,0,24,2,4,1,4,6,0,0,0,0,0,0,3,11,0
1973,52,Graduation,Married,27803,1,0,26-08-2012,12,4643,2080,40,8,26,46,38,9,49,2,3,0,4,8,0,0,0,0,0,0,3,11,0
1955,70,Graduation,Single,unknown,0,1,18-10-2013,11,3117,2081,95,264,0,21,12,6,147,3,6,1,5,7,0,0,0,0,0,0,3,11,0
1960,65,Graduation,Married,51651,0,1,07-11-2012,12,6497,2082,32,293,6,23,13,6,92,4,6,2,5,8,0,0,0,0,0,0,3,11,0
1988,37,Graduation,Married,68487,0,0,13-01-2013,12,5396,2083,48,758,12,385,33,89,89,1,9,7,13,4,0,0,0,0,0,0,3,11,0
1943,82,Master,Widow,unknown,0,0,30-10-2013,11,5250,2084,75,532,126,490,164,126,126,1,5,5,11,1,0,0,1,0,0,0,3,11,1
1969,56,Graduation,Married,56796,0,1,16-02-2013,12,1052,2085,24,656,38,161,62,47,37,3,8,9,7,7,0,0,0,0,0,0,3,11,0
1992,33,2N Cycle,Married,87000,0,0,15-12-2012,12,2802,2086,61,196,25,607,67,17,49,1,4,6,7,2,0,0,0,0,0,0,3,11,0
1959,66,Graduation,Married,79823,0,1,31-03-2014,11,6343,2087,6,835,73,380,114,73,43,1,6,9,7,2,0,1,0,0,0,0,3,11,0
1980,45,Graduation,Single,30828,1,0,04-10-2013,11,6507,2088,16,16,11,15,2,0,12,2,1,1,4,3,0,0,0,0,0,0,3,11,0
1971,54,Master,Married,34109,0,1,06-11-2013,11,7901,2089,39,9,1,5,2,1,4,1,0,0,3,4,0,0,0,0,0,0,3,11,0
1974,51,Master,Divorced,53367,1,1,31-08-2013,11,4865,2090,2,229,7,140,10,3,11,7,5,1,8,7,0,0,0,0,0,0,3,11,1
1969,56,Basic,Together,22390,0,0,21-10-2013,11,2686,2091,49,0,1,4,15,1,5,1,1,0,2,7,0,0,0,0,0,0,3,11,0
1976,49,Graduation,Together,71322,0,1,02-05-2014,10,3107,2092,31,121,24,124,24,15,42,1,4,1,7,2,0,0,0,0,0,0,3,11,0
1993,32,Graduation,Absurd,79244,0,0,19-12-2012,12,7734,2093,58,471,102,125,212,61,245,1,4,10,7,1,0,0,1,1,0,0,3,11,1
1949,76,Master,Together,49912,0,1,07-09-2012,12,1146,2094,5,520,8,223,32,49,42,4,10,5,7,8,1,0,0,0,0,0,3,11,1
1950,75,Phd,Married,48699,1,1,21-05-2013,11,11031,2095,90,26,1,10,2,0,1,1,1,0,3,5,0,0,0,0,0,0,3,11,0
1975,50,Graduation,Together,80144,0,0,30-09-2013,11,7428,2096,47,240,132,445,250,192,108,1,3,7,8,1,0,0,0,0,0,0,3,11,0
1956,69,Graduation,Single,54252,1,1,28-05-2013,11,975,2097,25,178,4,26,8,4,44,5,4,1,5,6,0,0,0,0,0,0,3,11,0
1976,49,Master,Married,81929,1,0,29-09-2012,12,1103,2098,60,1486,55,278,49,0,185,2,4,4,10,6,1,0,1,0,0,0,3,11,1
1975,50,Graduation,Married,76068,0,1,29-11-2012,12,3422,2099,67,1115,12,128,33,12,76,1,2,3,4,6,0,1,0,0,1,0,3,11,0
1976,49,Master,Married,53204,1,1,20-03-2014,11,1055,2100,40,29,0,8,2,0,6,1,1,0,3,4,0,0,0,0,0,0,3,11,0
1949,76,Phd,Together,67911,0,1,22-05-2014,10,6544,2101,63,529,0,356,63,28,0,3,6,7,11,3,0,0,0,0,0,0,3,11,0
1984,41,2N Cycle,Married,14796,1,0,17-09-2012,12,1241,2102,1,13,3,8,7,4,16,2,1,0,3,9,0,0,0,0,0,0,3,11,1
1974,51,Phd,Married,78128,0,1,19-02-2014,11,2909,2103,89,934,24,230,16,24,36,2,8,4,6,3,0,1,1,0,0,0,3,11,0
1972,53,Basic,Married,14188,0,0,28-02-2013,12,5802,2104,40,2,7,11,16,12,27,1,2,0,4,6,0,0,0,0,0,0,3,11,0
1986,39,Basic,Married,20425,1,0,29-10-2012,12,1407,2105,5,4,12,5,3,16,17,2,2,0,3,7,0,0,0,0,0,0,3,11,0
1962,63,Master,Married,58646,0,1,10-06-2013,11,6183,2106,3,62,1,44,6,5,22,1,2,1,4,4,0,0,0,0,0,0,3,11,0
1970,55,Graduation,Divorced,72967,0,1,15-12-2012,12,340,2107,1,158,35,179,0,0,125,2,7,2,8,5,1,0,0,0,0,0,3,11,1
1949,76,Master,Married,48150,0,1,08-06-2013,11,5991,2108,24,173,2,39,3,2,47,3,5,1,4,7,0,0,0,0,0,0,3,11,0
1961,64,Graduation,Single,82332,0,0,17-09-2012,12,3104,2109,89,830,59,968,51,79,19,1,5,3,12,2,0,0,1,0,0,0,3,11,1
1955,70,Graduation,Widow,58275,1,1,02-06-2013,11,9729,2110,48,189,10,253,56,43,64,6,8,2,7,7,0,0,0,0,0,0,3,11,0
1981,44,Phd,Together,44953,0,0,21-12-2012,12,1008,2111,31,728,17,133,11,8,124,1,7,3,13,6,1,0,0,0,0,0,3,11,0
1953,72,Graduation,Together,34587,1,1,16-05-2014,10,11091,2112,68,7,2,9,2,0,2,2,1,0,3,4,0,0,0,0,0,0,3,11,0
1974,51,Master,Together,43018,0,1,01-11-2013,11,3969,2113,46,35,4,17,7,6,64,1,2,2,2,5,0,0,0,0,0,0,3,11,0
1954,71,Master,Married,45736,0,1,24-07-2013,11,1916,2114,92,188,3,180,20,3,43,5,7,1,6,7,0,0,0,0,0,0,3,11,0
1969,56,Master,Together,66476,0,1,04-12-2013,11,9907,2115,80,742,28,152,25,9,57,2,6,8,10,4,0,0,0,0,0,0,3,11,0
1981,44,2N Cycle,Married,27733,1,0,26-08-2013,11,87,2116,16,0,7,5,26,2,17,2,2,0,3,7,0,0,0,0,0,0,3,11,0
1952,73,Phd,Together,69805,0,1,21-01-2014,11,8659,2117,50,750,71,174,13,10,20,2,6,8,11,2,0,0,0,0,0,0,3,11,0
